37.7883219,126.7021789,예맥아트홀
37.28370075,127.4527889,이천문화원
37.74640521,127.079405,의정부문화원
37.34224725,126.9695179,중앙도서관(의왕시립도서관)
38.1063166,127.0786046,연천문화원
37.29964666,127.6533754,여주박물관
37.82222671,126.9868602,양주문화원
37.7914871,127.0003954,양주소놀이굿공연장
37.03129457,127.3091402,남사당전수관
37.03129457,127.3091402,남사당바우덕이풍물단
37.43905947,127.1408289,성남문화원
37.51374313,126.8017552,부천향토역사관
37.61717867,126.7180616,김포문화원
37.69584154,126.5870201,통진두레문화센터
37.39042911,126.9258325,안양문화원
37.61840446,127.1384835,구리문화원
37.42820745,126.9891096,과천시민회관
37.6584113,126.8319655,고양시문예회관
37.8242546,127.50667,가평문화원
37.24092837,127.1761249,용인문화원
37.23174897,127.1988572,처인홀문예회관(구.용인시문예회관)
37.28669532,127.0180908,수원시무형문화재전수회관
37.92344632,127.236496,포천 아트밸리
36.98995148,126.9196759,평택서부(안중)문화예술회관
37.78620729,127.0315715,양주별산대놀이전수회관
37.28279165,127.0157242,수원시립아이파크미술관
37.78911705,126.6984906,한향림옹기박물관
37.7057391,126.6843127,갤러리박영
37.30879391,127.4049032,해강도자미술관
38.05396849,126.9176443,석장리미술관
37.29953344,127.6572228,반달미술관 (여주세계생활도자관)
37.03193321,127.3082841,아트센터마노
36.98126005,127.2486123,대안미술공간소나무
37.32507331,126.8099722,경기도미술관
37.63270947,127.3514962,서호미술관
37.5963726,126.7608946,보름산미술관
37.79080348,126.6973139,화폐박물관
37.21891872,127.1837708,명지대학교자연캠퍼스박물관
37.22281128,127.4992561,한국기독교역사박물관
37.54637494,127.2443835,남양주시립박물관
37.90451325,127.4722675,남송미술관
37.27731264,127.0900943,이영미술관
37.29703803,126.9994532,수원미술전시관
37.78714659,126.6963427,갤러리 모자이크
37.78976918,126.6963143,93뮤지엄가족미술관
37.78711527,126.6970358,포네티브 스페이스
37.78769581,126.7002322,갤러리MOA
37.30897189,127.1319469,한국미술관
37.29321665,127.1923281,호암미술관
37.31068347,127.4007931,토아트갤러리
37.2885093,127.6881569,목아박물관
37.35027997,127.3347904,경기도자박물관
37.10842209,126.9320089,누에박물관
37.54545656,127.2060787,하남역사박물관
37.71485121,126.6869017,파주나비나라박물관
37.45176764,126.9992832,선바위미술관
37.86718507,126.758698,월당전시관
37.32459622,126.9874755,어린이생태미술체험관풀잎
37.31087236,126.9502606,경기의왕 레일바이크
37.26677951,126.9850142,경기상상캠퍼스
37.59488309,127.377886,황순원문학촌소나기마을
37.74347773,127.5106354,인터랙티브아트뮤지엄
37.91432811,127.0572448,디자인아트빌리지
37.89611664,127.2124468,포천반월아트홀
37.77986727,126.6849977,자유로자동차극장
37.73806764,127.033793,의정부야외공연장
37.78620729,127.0315715,양주별산대놀이마당
37.06636494,127.1680496,무비마운틴
37.38030055,127.1211729,성남시 야외공연장
37.4024597,127.1307557,성남아트센터
37.52834699,126.7960282,오정아트홀
37.66130853,126.7731875,고양아람누리
37.37998118,126.9640225,평촌아트홀
37.25984284,127.1140069,경기도문화의전당 국악당
37.25911352,127.0363553,수원제1야외음악당
37.49466039,126.754364,복사골문화센터아트홀
37.77561471,126.6852261,축구국가대표팀 트레이닝센터
37.37027773,127.1075125,한생연 마이크로과학박물관
37.5031637,126.7960837,부천활박물관
37.59196942,127.3384601,왈츠와닥터만커피박물관
37.56712835,127.2824619,아라크노피아
37.65065371,126.5387272,덕포진교육박물관
37.36419919,127.1650933,풀짚공예박물관
37.49625513,127.3034494,분원백자관
37.42728684,126.8527074,나비야놀자박물관
37.4350561,127.0056567,한국카메라박물관
37.87930615,127.5481232,가평현암농경유물박물관
37.30037208,127.2169533,삼성화재교통박물관
37.26384286,126.9875266,잠사과학박물관
37.29764523,127.0356337,수원박물관
37.788054,126.7012164,아고라(정치박물관)
37.26679874,127.1076442,경기도박물관
37.25816601,127.1195074,전통민속관
37.33658915,127.1778595,한국등잔박물관
37.79153637,126.6990551,헤이리마을 어린이토이박물관
38.06834273,127.3037185,한과문화박물관 한가원
37.56081089,127.1109423,고구려대장간마을
37.26795144,127.0305716,kbs수원센터
37.77527484,127.1393221,아프리카문화원
37.79128781,126.6838501,프로방스
37.75771285,127.2755929,몽골문화촌
36.92113256,126.9208602,지영희국악관
37.22243838,127.0440305,경기도농업기술원
37.71262256,126.6865517,활판공방
37.7772342,126.8836322,엘비스프레스리기념관
37.54043776,127.3132268,한강물환경생태관
37.00600632,127.2764955,안성마춤유기공방
37.06277925,127.1752866,3·1운동기념관
37.31509455,126.8595843,성호기념관
37.18663618,126.6314801,누에섬등대전망대
37.41310833,127.1232565,코리아디자인센터
37.62513311,127.2313538,김교각기념관
37.49958945,127.3030108,물환경전시관
37.42851741,126.880501,오리이원익기념관
37.25793675,127.3025817,한국기독교순교자기념관
37.43097781,127.0199705,국립현대미술관 과천
37.4239602,126.9992198,가원미술관
37.7275154,126.8662057,김내현화랑
37.66047258,126.7720959,롯데갤러리 일산점
37.66041258,127.379434,가일미술관
37.75298477,127.3596452,취옹예술관
37.26913331,127.1103615,백남준아트센터
37.79229824,126.6957872,도도헌
37.78933979,126.6954672,고막원
37.70896829,126.6846744,열화당갤러리로터스
37.50544079,127.4338,갤러리와
37.33177038,127.1927917,마가미술관
37.39488395,127.73733,C아트뮤지엄
37.39865915,127.6092427,한얼테마박물관
37.08578385,127.5839372,돼지테마파크
37.21178295,127.0056182,용주사 효행박물관
37.75624449,127.1656611,국립수목원 산림박물관
37.7848409,126.7112561,영집궁시박물관
37.2748992,127.4273248,이천시립박물관
37.31405005,126.9512983,코레일 철도박물관
37.54760614,127.5812485,양평친환경농업박물관
37.78080548,126.9554066,아름다운돌박물관
37.28404999,127.0126477,생태교통마을벽화
37.28581497,127.0166186,행궁동벽화골목
37.28881416,127.0409114,축구박물관
37.29634504,127.0514264,광교박물관
37.28256171,127.0190196,화성박물관
37.3472282,126.9548279,군포문화원
37.36956522,126.9376918,밸류브릿지공터
37.20553199,126.979379,엄미술관
37.20070358,127.0750147,동탄복합문화센터
37.20070358,127.0750147,반석아트홀
37.31632958,126.8513352,단원미술관
37.6892274,127.3875424,이정웅스페이스
37.71760929,127.4871218,노랑다리미술관
37.42785388,127.0012961,경기소리전수관
37.21229006,126.9607029,화성시 어린이 문화센터
37.4246681,126.8634442,광명업사이클아트센터
37.52190113,126.7676616,부천아트벙커B39
37.28570831,127.0785483,광교호수공원애견놀이터
37.29372311,127.3852004,예스파크
38.07322228,127.2246724,한탄강지질공원센터
37.72436929,126.6301183,김포반려견놀이터
37.71483349,127.4902764,가평 쁘띠프랑스
37.28529981,127.0140836,애기똥풀인형극장
37.54457465,127.5853998,추억의 청춘뮤지엄
37.06605262,127.0707164,이충 반려견 동반 시민 쉼터
37.24962344,127.1651613,용인어린이상상의숲
37.9878944,126.8469816,연천고랑포구역사공원
37.27406904,127.425927,이천 세라피아
37.31865931,126.9779,수원 해우재
37.79025267,126.6958434,뮤지엄카페타임캡슐
37.2064539,127.356494,청강만화역사박물관
37.29364381,127.6663832,여주시립폰박물관
37.24252242,127.7081456,여성생활사박물관
37.72205774,126.9457721,청암민속박물관
37.42691173,127.2547251,광주시문화스포츠센터
37.28200045,127.0228812,지동벽화마을
37.35901198,126.9194209,군포책마을
37.62136229,127.3521081,문호리리버마켓
37.20162602,127.0060676,소다미술관
37.20536561,127.0755069,홍사용문학관
37.2029622,127.033262,유앤아이센터
37.2029622,127.033262,화성아트홀
37.73281782,126.9492554,양주시립장욱진미술관
37.68384418,127.5204371,청심평화월드센터
37.39497841,127.0225388,원터아트홀
37.59554665,127.1298603,구리아트홀
37.35644844,127.0440906,뮤지엄그라운드 미술관
37.94459342,127.0644497,경기북부어린이박물관
37.31922781,126.9780428,해우재
